age,balance,currency,daily,drawdown,expectancy,gain,leverage,link,lots,monthly,name,pips,price,profit,profit_factor,rank,trades,won
11.69,500.0,USD, 0.71%,50.82%,2,1096.29%,500 ,https://www.signalstart.com/analysis/evergreen/270630, 12.12, 23.57%,Evergreen,8191.2,$30.00,872.84, 0,123,1140, 100%
4.66,3516.27,USD, 0.30%,6.43%,9,52.49%,500 ,https://www.signalstart.com/analysis/prox-wealth/269287, 12.73, 9.41%,ProX wealth,145015.4,$35.00,1516.3, 8.08,122,901, 94%
1.79,11812.65,USD Cent, 0.39%,8.39%,4,23.43%,500 ,https://www.signalstart.com/analysis/nz-legacy2/270612, 22.94, 12.22%,NZ Legacy2,1229.6,$75.00,2334.0, 2.73,121,192, 75%
5.52,873.94,USD, 0.47%,42.30%,9,117.65%,500 ,https://www.signalstart.com/analysis/ccf-ge/268664, 10.13, 15.01%,CcF GE,16283.5,$35.00,652.01, 1.36,120,347, 39%
5.07,1314.24,USD, 0.39%,27.88%,2,80.65%,500 ,https://www.signalstart.com/analysis/icetrap/270293, 25.82, 12.31%,IceTrap,40458.4,$50.00,684.42, 1.34,119,661, 72%
4.36,1856.18,GBP, 0.95%,65.86%,3,244.65%,500 ,https://www.signalstart.com/analysis/black-forex/267638, 57.49, 32.53%,Black Forex,-208.4,$40.00,1402.15, 1.39,118,162, 49%
11.89,80120.37,USD, 0.71%,44.42%,4,1170.51%,500 ,https://www.signalstart.com/analysis/dolphin493/269843," 1,117.64", 23.76%,Dolphin493,31996.9,$75.00,90120.37, 2.29,117,7354, 74%
2.39,490.23,USD, 0.31%,5.56%,6,24.91%,500 ,https://www.signalstart.com/analysis/sauras-capital-group/270124, 1.57, 9.60%,Sauras Capital Group,1513.7,$45.00,78.58, 1.8,116,157, 64%
4.26,316633.45,USC Cent, 0.27%,12.81%,3,41.17%,500 ,https://www.signalstart.com/analysis/gv13/267816, 179.52, 8.36%,GV13,113837.9,$30.00,45440.46, 5.9,115,4501, 94%
3.46,2517.84,USD, 0.50%,27.25%,9,67.89%,500 ,https://www.signalstart.com/analysis/next-trail-detour/269203, 21.69, 15.99%,Next Trail Detour,43032.5,$33.00,1018.06, 1.85,114,1491, 93%
4.36,27690.96,USD, 0.20%,6.51%,2,30.75%,500 ,https://www.signalstart.com/analysis/why-not-profit-2/270647, 47.5, 6.29%,Why not profit 2,3395.1,$67.00,6514.57, 2.51,113,304, 72%
2.3,1243.88,USD, 0.32%,10.15%,3,24.27%,500 ,https://www.signalstart.com/analysis/fxoptimusprimepro/269618, 2.74, 9.79%,FxOptimusPrimePro,605.0,$40.00,242.96, 3.28,112,140, 76%
2.43,404.72,USD, 0.20%,5.03%,6,15.47%,200 ,https://www.signalstart.com/analysis/bismo/269966, 0.56, 6.02%,The Bismo,482.0,$58.00,48.2, 3.17,111,56, 80%
5.26,1768.87,USD, 0.36%,16.08%,3,76.74%,500 ,https://www.signalstart.com/analysis/audusd-safe-stable-returns/267814, 3.67, 11.36%,AUDUSD SAFE STABLE RETURNS,1485.8,$55.00,767.48, 4.46,110,97, 80%
2.95,13574.55,USC Cent, 0.35%,6.73%,8,36.61%,500 ,https://www.signalstart.com/analysis/stablegain99/269352, 65.56, 10.99%,StableGAIN99,15984.6,$30.00,3658.47, 2.21,109,1161, 71%
3.92,7731.76,EUR, 0.37%,18.43%,5,54.63%,500 ,https://www.signalstart.com/analysis/build-your-dreams-funds/271429, 20.03, 11.64%,Build Your Dreams Funds,2226.2,$30.00,2731.67, 2.64,108,234, 63%
4.33,30912.46,USC Cent, 0.48%,24.72%,3,87.53%,500 ,https://www.signalstart.com/analysis/smart-opulent-endeavors-pro/267444, 292.67, 15.51%,Smart Opulent Endeavors Pro,-5023.8,$49.00,10912.46, 1.5,107,3810, 69%
21.0,987.82,USD, 0.08%,12.05%,9,69.20%,500 ,https://www.signalstart.com/analysis/my-son-trading-account/269133, 66.4, 2.50%,My Son Trading Account,18545.3,$75.00,375.5, 9.78,106,664, 97%
12.2,1000.88,USD, 0.32%,14.76%,2,225.72%,500 ,https://www.signalstart.com/analysis/palmcedar/270479, 38.82, 10.00%,PALMCEDAR,4337.1,$100.00,1339.45, 1.99,105,2201, 75%
1.72,11563.41,USD, 0.31%,6.98%,3,17.19%,100 ,https://www.signalstart.com/analysis/ict-institutional/270515, 16.85, 9.43%,ICT Institutional,4040.1,$40.00,1852.46, 4.75,104,329, 69%
4.82,2326.27,EUR, 0.65%,21.24%,9,155.26%,500 ,https://www.signalstart.com/analysis/broz-power/271107, 30.27, 21.27%,Broz Power,10991.3,$60.00,2317.43, 2.1,103,1232, 77%
8.69,2330.84,EUR, 0.46%,17.31%,7,232.74%,500 ,https://www.signalstart.com/analysis/abracadabra-350-700/266885, 51.23, 14.77%,ABRACADABRA 350 700,16529.9,$60.00,1630.84, 2.5,102,4510, 73%
3.03,5049.92,EUR, 0.96%,81.41%,2,138.10%,500 ,https://www.signalstart.com/analysis/cc-gold-run/269074, 54.17, 32.78%,CC GOLD RUN,22687.4,$149.00,3241.63, 1.42,101,1853, 70%
4.23,1361.75,EUR, 0.22%,7.79%,1,32.89%,500 ,https://www.signalstart.com/analysis/profit-scalp-1k/271121, 9.32, 6.90%,Profit Scalp 1k,3856.5,$39.00,361.75, 2.62,100,932, 77%
3.85,1631.46,CAD, 0.26%,12.96%,3,35.27%,500 ,https://www.signalstart.com/analysis/gold-breakouts-expert/269777, 1.28, 8.07%,Gold Breakouts Expert,31530.0,$200.00,431.46, 2.43,99,123, 73%
4.39,755.98,EUR, 0.44%,26.00%,9,79.44%,500 ,https://www.signalstart.com/analysis/smart-eu/270300, 10.84, 14.12%,SMART EU,407.8,$30.00,382.67, 3.62,98,217, 79%
3.92,2667.23,USD, 0.83%,54.54%,8,166.31%,500 ,https://www.signalstart.com/analysis/advance-dinero/269000, 26.77, 28.07%,ADVANCE DINERO,-2768.6,$30.00,1666.23, 1.78,97,1538, 55%
3.33,6177.33,USD, 0.25%,7.91%,8,27.90%,500 ,https://www.signalstart.com/analysis/why-not-profit-3/270985, 7.32, 7.60%,Why not profit 3,820.5,$75.00,1284.93, 4.14,96,64, 66%
4.39,36142.17,USC Cent, 0.45%,18.19%,2,80.60%,500 ,https://www.signalstart.com/analysis/opulent-endeavors-7x/267578, 205.48, 14.29%,Opulent Endeavors 7x,7576.2,$49.00,16142.17, 3.35,95,3871, 70%
3.82,5125.41,USD, 0.30%,18.92%,4,40.79%,50 ,https://www.signalstart.com/analysis/iliniza/271256, 15.25, 9.27%,Iliniza,1617.0,$30.00,1753.53, 6.53,94,121, 88%
6.66,63474.35,USD, 0.84%,42.98%,1,427.92%,200 ,https://www.signalstart.com/analysis/exness-real-10k/265258," 1,547.99", 28.22%,Exness Real 10K,-509.3,$30.00,48949.65, 2.01,93,4746, 85%
8.46,47360.45,USC Cent, 0.25%,5.05%,7,86.48%,200 ,https://www.signalstart.com/analysis/swich-grid/267819, 19.22, 7.61%,Swich Grid,136558.0,$30.00,44644.64, 6.38,92,894, 87%
4.79,264.74,USD, 0.41%,14.46%,6,79.52%,500 ,https://www.signalstart.com/analysis/kiyumi-euro-invest/267401, 1.94, 12.89%,Kiyumi Euro Invest,506.4,$49.00,132.74, 1.69,91,142, 50%
7.95,15570.09,USD, 0.45%,36.42%,2,194.93%,500 ,https://www.signalstart.com/analysis/lnt-invest/271589, 49.95, 14.49%,LNT INVEST,35380.6,$75.00,9635.8, 4.01,90,1665, 80%
1.26,249.75,USD, 0.59%,11.95%,4,24.88%,500 ,https://www.signalstart.com/analysis/felix-sunan-giri/271444, 0.29, 18.75%,Felix Sunan Giri,554.8,$30.00,49.75, 11.36,89,21, 81%
10.56,307.62,USD, 0.14%,15.63%,2,56.72%,50 ,https://www.signalstart.com/analysis/mechapip/261992, 10.5, 4.33%,MechaPip,372.7,$30.00,136.96, 1.44,88,316, 72%
22.0,1757.32,USD, 0.30%,30.57%,5,643.63%,500 ,https://www.signalstart.com/analysis/abt-cross-v1/247714, 78.09, 9.37%,ABT Cross V1,2290.0,$30.00,837.9, 1.24,87,901, 78%
7.46,124.69,USD, 0.10%,9.27%,1,24.84%,500 ,https://www.signalstart.com/analysis/beethoven/270111, 2.09, 3.01%,Beethoven,207.4,$35.00,24.81, 3.38,86,99, 87%
1.2,3162.36,USD, 0.85%,11.85%,4,35.86%,500 ,https://www.signalstart.com/analysis/watch-me-1/270651, 6.74, 28.39%,Watch me 1,1079.4,$125.00,1062.25, 6.7,85,201, 75%
9.79,2325.3,EUR, 0.49%,22.61%,9,326.99%,200 ,https://www.signalstart.com/analysis/reversion-profits/263223, 28.66, 15.92%,Reversion Profits,12307.0,$44.00,1497.47, 1.88,84,1386, 69%
4.43,34834.41,USC Cent, 1.06%,54.15%,6,306.31%,500 ,https://www.signalstart.com/analysis/opulent-endeavors-multi/267452, 179.78, 36.94%,Opulent Endeavors Multi,19554.8,$49.00,24834.41, 2.64,83,3495, 75%
7.69,1705.26,USD, 0.16%,0.83%,3,44.15%,200 ,https://www.signalstart.com/analysis/pj-oil-ii/267848, 24.76, 4.85%,PJ Oil II,551.9,$30.00,705.26, 33.94,82,1997, 98%
2.46,5861.86,USD, 0.22%,4.59%,4,17.24%,500 ,https://www.signalstart.com/analysis/gold-ic5k/270292, 3.6, 6.59%,GOLD IC5K,17837.0,$30.00,861.86, 7.36,80,65, 91%
7.66,184.49,USD, 0.27%,22.86%,8,84.49%,30 ,https://www.signalstart.com/analysis/triplebaraussie/267604, 2.08, 8.29%,TripleBarAussie,1005.3,$30.00,84.49, 1.57,79,208, 56%
2.82,300.85,USD, 0.48%,23.29%,4,50.42%,500 ,https://www.signalstart.com/analysis/semar-mesem/270062, 0.99, 15.35%,Semar Mesem,544.1,$30.00,100.85, 3.22,78,74, 70%
2.59,731.9,USD, 0.49%,22.64%,2,46.38%,500 ,https://www.signalstart.com/analysis/summer-rain/270352, 1.56, 15.61%,Summer Rain,2607.0,$40.00,231.9, 3.38,76,152, 67%
13.0,7217.37,USD, 0.62%,64.17%,4,1100.02%,500 ,https://www.signalstart.com/analysis/smart-algorithms/263159, 703.01, 20.17%,SMART ALGORITHMS,31359.3,$100.00,19966.56, 1.73,77,13336, 66%
10.89,243229.0,JPY, 0.10%,4.98%,2,37.28%,25 ,https://www.signalstart.com/analysis/dreamscalper/261265, 7.8, 2.94%,DreamScalper,156.4,$100.00,13229.0, 1.58,74,78, 78%
13.0,7850.56,USD, 0.28%,25.88%,4,217.17%,500 ,https://www.signalstart.com/analysis/hitprofitsea/259721, 84.6, 8.68%,HitProfitsEA,9911.0,$45.00,3460.86, 3.15,75,4172, 74%
3.66,52803.13,USD, 0.51%,24.04%,5,74.34%,500 ,https://www.signalstart.com/analysis/os-trade-stuff/269644, 180.02, 16.24%,OS Trade STUFF,-1599.3,$30.00,22700.04, 2.75,73,1066, 69%
3.89,57847.63,USD, 0.15%,13.64%,3,19.74%,500 ,https://www.signalstart.com/analysis/safest/270943, 103.36, 4.70%,Safest,632.6,$40.00,9626.93, 0,72,68, 100%
4.02,24121.64,USC Cent, 0.43%,27.28%,4,67.14%,500 ,https://www.signalstart.com/analysis/tiktok/271096, 274.54, 13.61%,TikTok,2679.2,$30.00,12121.64, 2.13,71,1095, 65%
4.66,1687.61,USD, 0.21%,7.49%,7,33.55%,500 ,https://www.signalstart.com/analysis/futurumcom1/271625, 2.9, 6.36%,FuturumCOM1,3002.8,$75.00,356.24, 8.5,70,237, 89%
5.1,10161.0,EUR, 0.31%,12.34%,6,61.38%,500 ,https://www.signalstart.com/analysis/pico-y-pala/269938, 20.03, 9.79%,Pico y Pala,2525.5,$45.00,3140.0, 4.38,69,217, 77%
7.66,4163.22,USD, 0.62%,29.95%,6,316.32%,200 ,https://www.signalstart.com/analysis/mega-star/268180, 34.72, 20.37%,Mega Star,8428.1,$100.00,3163.22, 2.39,67,478, 92%
14.0,41806.0,JPY, 1.01%,71.47%,4,7982.40%,500 ,https://www.signalstart.com/analysis/narita-xmzero-mt5/259477, 27.76, 34.93%,Narita XMZero MT5,14661.6,$40.00,138488.0, 1.82,68,2726, 76%
4.66,1113.08,USD, 0.47%,25.44%,5,93.59%,500 ,https://www.signalstart.com/analysis/forex-bee-hunter-pro/269828, 10.37, 15.11%,Forex Bee Hunter Pro,6546.7,$40.00,702.09, 2.45,66,1013, 75%
4.79,842.34,USD, 0.36%,13.79%,5,68.31%,200 ,https://www.signalstart.com/analysis/highest/267263, 6.03, 11.39%,Highest,3037.4,$30.00,342.34, 20.35,65,555, 88%
4.56,2402.13,EUR, 0.37%,10.19%,6,66.22%,500 ,https://www.signalstart.com/analysis/roboforex-low-riks/268757, 9.85, 11.70%,Roboforex low riks,2938.0,$35.00,1024.21, 2.7,64,216, 74%
2.33,135.29,USD, 0.53%,17.95%,2,44.71%,500 ,https://www.signalstart.com/analysis/wind-pro/270823, 0.86, 16.96%,WIND PRO,6093.0,$75.00,53.53, 2.56,63,80, 90%
4.62,1045.99,USD, 0.60%,29.11%,2,128.48%,300 ,https://www.signalstart.com/analysis/3-pairs-correlation/267292, 9.61, 19.40%,3 Pairs Correlation,6627.6,$49.00,923.54, 2.01,62,651, 76%
3.26,846.25,USD, 0.43%,25.27%,4,52.42%,100 ,https://www.signalstart.com/analysis/baby-bombastic-express/269939, 1.6, 13.65%,Baby Bombastic Express,3097.3,$79.00,291.03, 6.28,61,160, 84%
3.79,21334.64,EUR, 0.67%,27.80%,8,113.35%,500 ,https://www.signalstart.com/analysis/hedging-protection-strategy/270696, 145.27, 21.90%,Hedging Protection Strategy,-32909.5,$225.00,11334.64, 2.02,60,1229, 32%
22.0,5783.98,EUR, 0.51%,79.17%,2,3037.57%,500 ,https://www.signalstart.com/analysis/secret-strategy/252655, 352.4, 16.58%,secret strategy,-54.1,$500.00,1894.69, 1.57,58,255, 75%
3.1,1158.1,USD, 0.95%,47.21%,4,140.78%,500 ,https://www.signalstart.com/analysis/blue-zone-eurusd/270849, 10.36, 32.45%,Blue Zone EURUSD,1942.0,$30.00,697.11, 2.43,59,481, 77%
1.62,1601.05,USD, 0.94%,18.47%,6,58.11%,500 ,https://www.signalstart.com/analysis/expresso/270277, 5.12, 31.79%,Expresso,61612.5,$30.00,736.05, 2.98,57,199, 70%
2.62,833.26,EUR, 0.62%,17.52%,3,63.00%,30 ,https://www.signalstart.com/analysis/bull-guardium/270157, 1.71, 20.16%,Bull Guardium,2578.8,$30.00,336.99, 4.59,56,64, 83%
3.43,1110.63,USD, 0.06%,1.11%,1,6.53%,500 ,https://www.signalstart.com/analysis/ks-strategic-beta/271432, 0.68, 1.84%,KS Strategic Beta,65.8,$30.00,67.7, 0,55,68, 100%
7.69,2523.18,USD, 0.10%,3.47%,30,25.88%,10 ,https://www.signalstart.com/analysis/baby-bombastic/264652, 1.56, 3.02%,Baby Bombastic,4682.7,$59.00,518.49, 44.72,54,156, 94%
4.36,14021.46,USC Cent, 0.79%,39.63%,7,180.43%,500 ,https://www.signalstart.com/analysis/opulent-endeavors-hedging/267448, 37.86, 26.46%,Opulent Endeavors Hedging,14857.6,$49.00,9021.46, 8.71,53,794, 89%
9.89,4027.09,USD, 0.38%,25.08%,5,205.20%,500 ,https://www.signalstart.com/analysis/prosperity-eu/271129, 123.32, 11.90%,Prosperity EU,1256.2,$50.00,3623.75, 1.93,52,2440, 73%
10.02,65523.08,USC Cent, 0.30%,39.73%,8,147.54%,500 ,https://www.signalstart.com/analysis/dricco/266607, 192.8, 9.46%,Dricco,42671.6,$30.00,39053.52, 2.86,51,1593, 73%
2.52,592.76,USD, 0.22%,5.81%,6,18.54%,200 ,https://www.signalstart.com/analysis/alphastat-long-run/269984, 0.22, 6.87%,AlphaSTAT long run,1356.0,$50.00,92.71, 14.26,50,22, 91%
4.85,1882.92,USD, 0.65%,35.94%,2,156.19%,500 ,https://www.signalstart.com/analysis/amerta/266861, 19.78, 21.20%,Amerta,2041.8,$76.00,1882.92, 2.7,49,389, 79%
95.0,58939.06,USD, 0.22%,26.36%,4,57655.65%,200 ,https://www.signalstart.com/analysis/pulse01/270897," 4,028.92", 6.80%,Pulse01,47522.6,$75.00,770424.96, 41.87,48,606, 92%
1.66,463.54,USD, 0.81%,12.65%,1,49.83%,500 ,https://www.signalstart.com/analysis/optimizfx-1/271150, 1.22, 26.98%,OptimizFX 1,910.1,$60.00,160.27, 3.47,47,82, 72%
7.69,1696.4,USD, 0.71%,62.67%,8,411.08%,500 ,https://www.signalstart.com/analysis/ab-investment/265891, 144.83, 23.51%,AB Investment,-4993.7,$30.00,2567.4, 1.4,46,2724, 67%
2.85,409.76,USD, 0.89%,46.33%,2,114.10%,500 ,https://www.signalstart.com/analysis/restab/269516, 3, 30.10%,Restab,2433.9,$40.00,218.41, 4.82,45,297, 97%
5.23,1011.41,USD, 0.02%,8.73%,1,3.59%,300 ,https://www.signalstart.com/analysis/wtrader-xm/267807, 0.35, 0.67%,WTRADER XM,35.0,$30.00,35.54, 0,44,34, 100%
3.07,502.0,USD, 0.90%,63.93%,9,128.37%,100 ,https://www.signalstart.com/analysis/haji-furoda/269382, 0.76, 30.60%,Haji Furoda,898.0,$30.00,149.0, 7.36,43,41, 88%
4.66,1091.44,USD, 0.53%,17.03%,9,110.65%,200 ,https://www.signalstart.com/analysis/arrival/268668, 6.66, 17.21%,Arrival,3939.9,$30.00,565.23, 2.61,42,362, 72%
3.66,38570.08,USC Cent, 0.58%,19.07%,2,88.76%,500 ,https://www.signalstart.com/analysis/opulent-endeavors-max-gbpusd/269695, 246.89, 18.77%,Opulent Endeavors Max GBPUSD,8459.7,$49.00,18139.84, 3.79,41,3933, 72%
3.33,1982.78,EUR, 0.78%,37.76%,6,117.68%,500 ,https://www.signalstart.com/analysis/athanatos-invest/271060, 90.96, 26.05%,Athanatos Invest,-781.9,$55.00,1077.66, 1.26,40,305, 38%
5.85,8744.38,EUR, 0.48%,15.31%,8,133.36%,100 ,https://www.signalstart.com/analysis/hedroso/265818, 80.04, 15.47%,Hedroso,5124.4,$30.00,4494.15, 23.73,39,753, 92%
3.75,406.12,USD, 0.61%,22.41%,16,97.85%,500 ,https://www.signalstart.com/analysis/gricee89/269657, 1.68, 19.71%,Gricee89,560.3,$50.00,299.12, 3.67,38,35, 80%
2.02,101741.87,USD, 0.02%,2.20%,6,1.51%,200 ,https://www.signalstart.com/analysis/better-than-buy-hold/271039, 4.96, 0.74%,Better Than Buy and Hold,9047.0,$30.00,1510.11, 236.58,37,49, 98%
2.69,2132.57,USD, 0.55%,15.35%,1,56.08%,500 ,https://www.signalstart.com/analysis/mustcetar1/269870, 5.08, 17.74%,MustCetar1,661.7,$30.00,808.06, 3.57,36,41, 71%
2.46,1265.96,AUD, 0.79%,13.61%,2,78.99%,500 ,https://www.signalstart.com/analysis/jfk-mt4-8cap-full-suite/271091, 16.49, 26.31%,JFK MT4 8Cap Full Suite,9880.0,$75.00,576.3, 1.55,35,1208, 72%
3.89,1055.9,USD, 0.32%,10.35%,2,45.53%,500 ,https://www.signalstart.com/analysis/projecteagle-nemesis/269846, 10.4, 10.03%,ProjectEagle Nemesis,2060.1,$39.00,608.52, 22.31,34,334, 99%
4.75,178.47,USD, 1.00%,68.19%,8,316.71%,500 ,https://www.signalstart.com/analysis/smitefx-x-pixie/267841, 7.44, 34.69%,SmiteFX x PIXIE,2074.2,$30.00,177.72, 2.18,33,733, 80%
5.36,2263.15,USD, 0.62%,39.24%,5,172.18%,500 ,https://www.signalstart.com/analysis/tiger-golden-exness/267143, 28.28, 20.40%,Tiger Golden Exness,403.0,$35.00,2193.32, 2.25,32,770, 71%
3.95,182.17,USD, 0.44%,3.82%,6,68.47%,200 ,https://www.signalstart.com/analysis/investpro/267785, 1.37, 13.96%,InvestPro,821.7,$30.00,82.17, 2.71,31,137, 82%
5.03,8934.69,USD, 0.55%,29.98%,2,127.47%,500 ,https://www.signalstart.com/analysis/honeybravo-steady/270120, 103.08, 17.64%,HoneyBravo Steady,5242.2,$30.00,5615.11, 3.28,30,1620, 77%
10.26,1635.41,USD, 0.58%,23.63%,1,490.74%,500 ,https://www.signalstart.com/analysis/sunan-giri/264971, 13.7, 18.83%,Sunan Giri,3129.0,$45.00,3105.11, 5.24,29,130, 78%
15.0,2352.38,USD, 0.14%,21.98%,5,87.20%,200 ,https://www.signalstart.com/analysis/protradersgroup/269412, 26.21, 4.13%,ProTradersGroup,2952.4,$100.00,1381.68, 2.08,28,658, 72%
3.79,195.82,EUR, 0.43%,16.78%,1,63.88%,500 ,https://www.signalstart.com/analysis/cavalli-forex-100/270095, 0.75, 13.78%,Cavalli Forex 100,984.5,$50.00,95.82, 3.33,27,75, 77%
5.3,584.04,USD, 0.38%,13.46%,2,83.33%,500 ,https://www.signalstart.com/analysis/borneo-expert-pro/267312, 1.53, 12.05%,Borneo Expert Pro,909.1,$35.00,265.77, 5.08,26,50, 90%
11.49,1500.0,USD, 0.04%,16.31%,5,12.84%,50 ,https://www.signalstart.com/analysis/reign-perfection/260126, 15.87, 1.05%,Reign of Perfection,-267.4,$75.00,322.89, 1.16,25,180, 61%
7.75,5788.2,USD, 0.53%,38.24%,1,242.26%,500 ,https://www.signalstart.com/analysis/win-win/270066, 37.35, 17.10%,Win Win,14624.9,$97.00,4628.2, 4.06,24,560, 96%
6.46,1765.35,EUR, 0.65%,22.04%,4,253.07%,500 ,https://www.signalstart.com/analysis/dynafex/270139, 13.09, 21.44%,Dynafex,4039.9,$31.00,1265.35, 8.73,23,247, 89%
3.02,437.67,USD, 0.87%,29.78%,1,118.00%,500 ,https://www.signalstart.com/analysis/goldpulse-ai-highr-icm/270302, 1.65, 29.37%,GoldPulse AI HighR ICM,14928.2,$36.00,237.67, 2.16,22,82, 88%
7.03,524.07,USD, 1.05%,66.46%,4,800.12%,500 ,https://www.signalstart.com/analysis/fxrob/270339, 3.34, 36.51%,FxRob,3954.4,$69.00,608.91, 5.96,21,204, 82%
2.59,146.12,USD, 1.03%,34.03%,3,121.62%,500 ,https://www.signalstart.com/analysis/xmt5/269873, 2.1, 35.39%,XMT5,1079.4,$55.00,62.55, 4.62,18,204, 80%
1.82,583.03,USD, 0.35%,1.14%,2,21.18%,500 ,https://www.signalstart.com/analysis/oilnormalrun/271418, 0.54, 10.88%,OilNormalRun,64.2,$30.00,66.96, 0,17,54, 100%
5.02,618.27,USD, 0.66%,37.94%,2,168.65%,500 ,https://www.signalstart.com/analysis/ct-ultimate/266851, 3.42, 21.73%,CT Ultimate,13400.0,$39.00,438.33, 1.57,16,107, 45%
6.69,3749.04,USD, 0.78%,26.80%,7,380.24%,500 ,https://www.signalstart.com/analysis/next-avenue/267129, 30.6, 26.27%,Next Avenue,7972.5,$33.00,3879.39, 3.67,15,1145, 70%
