age,daily,drawdown,gain,link,monthly,name,pips,price,profit_factor,rank,trades,type,won
19.0, 0.09%,35.5%,70.57%,https://www.signalstart.com/analysis/smart-movements/74317, 2.77%,Smart movements,"3,420.1",$65, 5.05,187,451,Real, 79%
8.85, 0.49%,87.6%,264.67%,https://www.signalstart.com/analysis/gracious/62907, 15.69%,Gracious,"11,537.8",$30, 29.59,190,178,Real, 98%
13.0, 0.08%,21.9%,40.63%,https://www.signalstart.com/analysis/tradingauditado-adsc/58984, 2.54%,TRADINGAUDITADO ADSC,721.1,$99, 1.49,188,156,Real, 97%
42.0, 0.07%,27.5%,163.73%,https://www.signalstart.com/analysis/feelgood/33287, 2.27%,FeelGood,"2,272.4",$30, 1.17,186,817,Real, 65%
10.56, 0.24%,39.7%,115.68%,https://www.signalstart.com/analysis/sorntraderb1/113118, 7.54%,SornTraderB1,"2,334.6",$99, 2.08,189,655,Real, 78%
0.7, 1.46%,39.5%,35.66%,https://www.signalstart.com/analysis/ak47boomz/122554, 35.66%,AK47BOOMZ,"-1,126.6",$30, 1.89,194,818,Real, 69%
21.0, 0.03%,21.5%,19.82%,https://www.signalstart.com/analysis/positionstrading/52658, 0.83%,Positionstrading,"3,724.7",$30, 2.45,192,233,Real, 93%
19.0, 0.06%,16.6%,41.35%,https://www.signalstart.com/analysis/safe-steady/38857, 1.79%,SAFE and STEADY,"-383,090.6",$30, 3.07,193,71,Real, 62%
45.0, 0.46%,47.5%,"54,007.92%",https://www.signalstart.com/analysis/night-scalping/18002, 14.75%,Night Scalping,"4,251.9",$35, 1.7,191,1963,Real, 76%
6.46, 0.24%,32.3%,59.76%,https://www.signalstart.com/analysis/filou/80946, 7.50%,Filou,"10,083.3",$165, 1.77,195,1988,Real, 75%
9.66, 0.02%,3.4%,6.17%,https://www.signalstart.com/analysis/fx-bsr/66381, 0.62%,FX BSR,191.1,$75, 1.35,196,125,Real, 65%
1.66, 0.54%,35.5%,31.09%,https://www.signalstart.com/analysis/profit-fhqr/116891, 17.54%,Profit FHQR,420.4,$30, 2.46,197,136,Real, 72%
3.1, 0.11%,11.5%,10.3%,https://www.signalstart.com/analysis/bridge/99615, 3.20%,Bridge,"1,129.4",$39, 1.4,198,55,Real, 76%
19.0, 0.09%,37.9%,73.43%,https://www.signalstart.com/analysis/slash-pa/59042, 2.84%,Slash PA,"3,150.2",$49, 6.03,199,270,Real, 88%
2.33, 0.17%,18.6%,12.7%,https://www.signalstart.com/analysis/active-day-traders/106979, 5.24%,Active Day Traders,166.3,$149, 1.14,200,188,Real, 69%
12.43, 0.18%,18.6%,98.81%,https://www.signalstart.com/analysis/vtrader-x1/61593, 5.60%,VTrader X1,"1,151.8",$30, 1.19,203,358,Real, 88%
10.07, 0.78%,61.6%,959.87%,https://www.signalstart.com/analysis/qbfx/124185, 26.40%,QBFX,"38,255.6",$30, 1.7,202,3724,Real, 78%
32.0, 0.24%,23.5%,951.84%,https://www.signalstart.com/analysis/fxsparta/61470, 7.38%,FxSparta,"40,910.8",$69, 3.58,201,5168,Real, 78%
15.0, 0.04%,12.9%,18.19%,https://www.signalstart.com/analysis/gbmh3/51844, 1.10%,GBMH3,833.2,$30, 1.42,205,2285,Real, 95%
33.0, 0.04%,7.9%,48.44%,https://www.signalstart.com/analysis/sweasia-10/123380, 1.19%,SweAsia 10,"1,395.3",$49, 1.33,206,710,Real, 50%
41.0, 0.03%,11%,54.4%,https://www.signalstart.com/analysis/belkaglazerea/31094, 1.04%,BelkaglazerEA,"2,739.3",$30, 1.13,204,1682,Real, 60%
8.43, 0.33%,39.2%,130.97%,https://www.signalstart.com/analysis/follow-my-signal/93910, 10.42%,Follow My Signal,"1,222,444.7",$50, 1.5,207,965,Real, 66%
8.79, 0.28%,60.8%,107.11%,https://www.signalstart.com/analysis/donald-signal/63011, 8.62%,The Donald Signal,"25,358",$30, 2.45,211,145,Real, 66%
20.0, 0.06%,30%,45.06%,https://www.signalstart.com/analysis/eurusdhourlyrobot/37404, 1.82%,EURUSDHourlyRobot,"84,618.7",$50, 1.31,208,1749,Real, 59%
24.85, 0.30%,52.9%,844.8%,https://www.signalstart.com/analysis/pandora-fx-2/38878, 9.32%,Pandora FX 2,"3,844",$89, 1.72,209,7909,Real, 73%
14.0, 0.44%,64.5%,606.74%,https://www.signalstart.com/analysis/stable-growth-manual/65634, 14.05%,Stable Growth Manual,"69,971.7",$70, 1.66,213,1746,Real, 77%
23.0, 0.26%,54.5%,509.39%,https://www.signalstart.com/analysis/robobank/58548, 8.03%,ROBOBANK,"4,099.4",$30, 1.35,210,1999,Real, 80%
32.0, 0.08%,11.5%,122.98%,https://www.signalstart.com/analysis/vesperium-pamm/63716, 2.45%,Vesperium PAMM,"5,371.4",$30, 1.55,212,2245,Real, 78%
11.95, 0.07%,15.1%,26.59%,https://www.signalstart.com/analysis/tradingauditado-adsun15m/61827, 1.99%,TRADINGAUDITADO ADSUN15M,219,$99, 1.99,214,43,Real, 88%
16.0, 0.13%,28.5%,88.13%,https://www.signalstart.com/analysis/sp-ts3/53059, 3.89%,SP TS3,"13,420.3",$40, 1.51,215,612,Real, 64%
46.0, 0.08%,23.1%,198.03%,https://www.signalstart.com/analysis/blackwave-california/15323, 2.33%,Blackwave California,"45,984.1",$30, 3.85,216,1143,Real, 78%
13.0, 0.04%,24.8%,19.09%,https://www.signalstart.com/analysis/bonaparte/88373, 1.28%,Bonaparte,"445,308.8",$50, 3.78,217,1329,Real, 83%
22.0, 0.06%,62.3%,50.97%,https://www.signalstart.com/analysis/fc19lu/63190, 1.87%,Fc19lu,-548.2,$45, 1.95,218,470,Real, 83%
0.2, 1.13%,17.6%,6.95%,https://www.signalstart.com/analysis/tiberium/129169, 6.95%,Tiberium,-272.1,$50, 1.67,219,63,Real, 68%
7.16, 0.13%,39.2%,32.57%,https://www.signalstart.com/analysis/fx-md/112439, 4.01%,Fx MD,503.4,$100, 1.1,220,737,Real, 70%
15.0, 0.21%,40.8%,165.14%,https://www.signalstart.com/analysis/platypus/84663, 6.62%,Platypus,"6,491.1",$40, 1.4,221,2575,Real, 61%
16.0, 0.34%,91.3%,436.81%,https://www.signalstart.com/analysis/f2k-thailand/86882, 10.85%,F2K Thailand,"12,222.5",$30, 2.11,222,1991,Real, 77%
83.0, 0.07%,27.3%,436.31%,https://www.signalstart.com/analysis/forexrealprofitea-eu/128798, 2.00%,ForexRealProfitEA EU,"13,084.7",$30, 1.17,223,7401,Real, 65%
15.0, 0.14%,66%,99.67%,https://www.signalstart.com/analysis/stable-collector/57918, 4.43%,stable collector,"6,966.8",$30, 1.51,225,1339,Real, 63%
39.0, 0.07%,51.6%,137.65%,https://www.signalstart.com/analysis/oanda-v20-trading-ira/21613, 2.19%,Oanda V20 Trading IRA,"2,712.2",$30, 2.25,224,910,Real, 80%
26.0, 0.19%,21.6%,371.55%,https://www.signalstart.com/analysis/navic/78202, 5.93%,NavIC,"32,844.7",$69, 4,227,3440,Real, 80%
7.75, 0.82%,26.4%,577.22%,https://www.signalstart.com/analysis/compressor/77761, 27.89%,Compressor,"-556,422",$50, 2.75,228,677,Real, 75%
9.39, 0.14%,20.2%,47.43%,https://www.signalstart.com/analysis/river/63568, 4.21%,River,"32,382.9",$39, 1.2,229,1056,Real, 84%
16.0, 0.70%,80.1%,"3,408.9%",https://www.signalstart.com/analysis/traffic-crazy/53570, 23.27%,Traffic Crazy,"7,348.5",$39, 2.08,230,881,Real, 77%
9.23, 0.06%,21.3%,18.32%,https://www.signalstart.com/analysis/factorpro-ai2-master-fxtm/62748, 1.84%,FACTORPRO Ai2 Master FXTM,"6,072.3",$30, 1.19,233,239,Real, 59%
40.0, 0.28%,33%,"2,955.81%",https://www.signalstart.com/analysis/leprecon/57125, 8.70%,Leprecon,"24,409.7",$59, 2.88,231,3481,Real, 74%
19.0, 0.18%,38%,178.52%,https://www.signalstart.com/analysis/automated-forex-uk/84971, 5.44%,Automated Forex UK,"3,627.9",$30, 1.59,234,2925,Real, 61%
83.0, 0.05%,22.3%,249.28%,https://www.signalstart.com/analysis/ea-happy-martigrid/3022, 1.49%,EA Happy MartiGrid,"8,424.2",$30, 1.76,226,3152,Real, 76%
7.23, 0.19%,29.7%,52.55%,https://www.signalstart.com/analysis/m7-low-risk/125417, 6.00%,M7 Low Risk,33.9,$30, 2.3,236,1075,Real, 66%
55.0, 0.12%,34.5%,661.37%,https://www.signalstart.com/analysis/sfe-night-scalper/40973, 3.69%,SFE Night Scalper,"13,079.2",$40, 1.24,232,13657,Real, 65%
48.62, 0.25%,50.8%,"3,680.02%",https://www.signalstart.com/analysis/jubilant/58008, 7.64%,Jubilant,"37,052.2",$59, 4.41,237,3844,Real, 81%
21.0, 0.67%,98.7%,"7,338.92%",https://www.signalstart.com/analysis/forex-cracker/61783, 22.15%,Forex Cracker,"22,009",$30, 7.84,238,221,Real, 93%
18.0, 0.06%,29%,40.82%,https://www.signalstart.com/analysis/your-wise-invetiment/69347, 1.84%,Your Wise Invetiment,"3,173.7",$31, 1.11,239,2408,Real, 71%
10.49, 0.22%,29.5%,99.31%,https://www.signalstart.com/analysis/gbpavenger/62945, 6.78%,GBPAVENGER,681.1,$40, 1.71,240,189,Real, 68%
8.89, 0.16%,21.4%,52.84%,https://www.signalstart.com/analysis/safe-trades/64101, 4.88%,Safe Trades,"2,691.8",$30, 1.29,243,545,Real, 70%
74.0, 0.11%,33.3%,"1,188.61%",https://www.signalstart.com/analysis/shikari/1733, 3.43%,Shikari,"13,411.1",$35, 1.67,235,4091,Real, 68%
9.43, 0.05%,31.8%,15.86%,https://www.signalstart.com/analysis/y2020/109821, 1.57%,Y2020,"-9,333.7",$39, 1.13,242,125,Real, 51%
42.0, 0.23%,45.5%,"1,872.47%",https://www.signalstart.com/analysis/fxwolf/58005, 7.17%,FxWolf,"48,245.3",$69, 3.77,245,5584,Real, 76%
55.0, 0.30%,42.9%,"17,146.82%",https://www.signalstart.com/analysis/wise-n-rich/55922, 9.55%,Wise N Rich,"64,441.4",$69, 3.23,246,6184,Real, 79%
22.0, 0.52%,27.6%,"3,335.09%",https://www.signalstart.com/analysis/bushmills/62540, 16.67%,Bushmills,"18,036.3",$45, 4.63,244,2884,Real, 97%
49.0, 0.09%,27.8%,268.71%,https://www.signalstart.com/analysis/firmum-fiduciam-motus/32690, 2.62%,Firmum Fiduciam Motus,"5,737.6",$55, 1.25,247,2944,Real, 74%
59.0, 0.03%,27.8%,78.21%,https://www.signalstart.com/analysis/spear-destiny/30136, 0.96%,Spear of Destiny,"-3,375.2",$30, 1.05,249,989,Real, 48%
10.07, 0.34%,32.1%,178.07%,https://www.signalstart.com/analysis/big-bang-super/63450, 10.68%,Big Bang Super,-538.2,$49, 1.68,248,1455,Real, 66%
36.85, 0.36%,66.6%,"5,706.87%",https://www.signalstart.com/analysis/gegatrade-pro/25238, 11.48%,Gegatrade Pro,"11,701.4",$75, 2.41,241,23724,Real, 69%
17.0, 0.18%,55.6%,153.49%,https://www.signalstart.com/analysis/night-hawk/54418, 5.54%,Night Hawk,"6,957",$35, 1.79,250,1050,Real, 76%
2.1, 0.69%,75.9%,53.78%,https://www.signalstart.com/analysis/kl-profit-signal/106685, 22.64%,kl profit signal,"-2,855.7",$30, 1.02,251,402,Real, 46%
42.0, 0.00%,30.5%,1.93%,https://www.signalstart.com/analysis/jz-fx-mma/123814, 0.04%,JZ FX MMA,"1,686.8",$30, 1.05,252,225,Real, 70%
7.52, 0.10%,94.5%,24.87%,https://www.signalstart.com/analysis/fxhunter/65472, 2.99%,fxhunter,-928.9,$100, 1.04,253,319,Real, 67%
1.2, 0.32%,28.8%,12.21%,https://www.signalstart.com/analysis/volume-rebate-ib-bot/127671, 10.00%,Volume Rebate IB bot,"2,968.8",$75, 0.94,254,2961,Real, 71%
4.43, 0.12%,25.1%,17.05%,https://www.signalstart.com/analysis/twilight-mt5/102240, 3.61%,Twilight MT5,654.4,$40, 1.09,255,261,Real, 74%
36.56, 0.08%,50.2%,148.39%,https://www.signalstart.com/analysis/gogoprofit1/22491, 2.48%,GoGoProfit1,"-7,290.3",$49, 1.62,256,1016,Real, 75%
48.33, 0.04%,45.9%,85.96%,https://www.signalstart.com/analysis/tevet-capital/40970, 1.27%,Tevet Capital,"70,836.1",$30, 1.07,257,15129,Real, 47%
2.03, 0.20%,41.3%,13.01%,https://www.signalstart.com/analysis/expert-2/111634, 6.17%,Expert 2,"9,216.3",$30, 3.74,258,213,Real, 86%
2.16, 0.14%,26.5%,9.56%,https://www.signalstart.com/analysis/romanhooliganforcopy/106349, 4.29%,RomanHooliganForCopy,"-3,937.4",$30, 1.12,259,1052,Real, 62%
77.0, 0.09%,37.6%,654.27%,https://www.signalstart.com/analysis/forexrealprofitea-eu-gu/128427, 2.61%,ForexRealProfitEA EU GU,"3,018.6",$40, 1.36,260,931,Real, 58%
8.66, 0.14%,27.8%,42.11%,https://www.signalstart.com/analysis/bushmills-reborn/64413, 4.13%,Bushmills Reborn,"6,209.1",$45, 2.25,262,945,Real, 93%
7.3, 0.43%,47.3%,154.86%,https://www.signalstart.com/analysis/activetrader-pro-low-risk/65357, 13.66%,ActiveTrader Pro Low Risk,"3,168.9",$150, 1.8,263,5718,Real, 80%
44.0, 0.30%,36.9%,"5,472.54%",https://www.signalstart.com/analysis/sapphire/57131, 9.30%,Sapphire,"35,356.2",$59, 2.62,264,4693,Real, 75%
47.0, 0.20%,23%,"1,810.22%",https://www.signalstart.com/analysis/ivory/57132, 6.30%,Ivory,"59,841.1",$59, 3.05,261,5790,Real, 79%
30.0, 0.12%,38.3%,215.88%,https://www.signalstart.com/analysis/belkaglazer-s/63551, 3.77%,Belkaglazer S,808.2,$30, 1.39,266,382,Real, 75%
5.36, 0.12%,22.5%,20.35%,https://www.signalstart.com/analysis/vegafx/84481, 3.51%,VegaFX,-214.7,$30, 1.16,267,195,Real, 18%
4.85, 0.01%,20.2%,1.96%,https://www.signalstart.com/analysis/ai-trading/108834, 0.40%,AI trading,"-24,373.4",$80, 1.02,269,359,Real, 39%
39.0, 0.05%,10.1%,81.16%,https://www.signalstart.com/analysis/belkaglazer-icmarkets/29083, 1.49%,Belkaglazer ICMarkets,"-8,211.4",$30, 1.1,265,2198,Real, 61%
60.82, 0.03%,15.1%,69.55%,https://www.signalstart.com/analysis/robin-vol-portfolio/24545, 0.86%,Robin VOL portfolio,"18,347.8",$49, 1.12,268,6796,Real, 49%
57.0, 0.20%,50%,"3,104.76%",https://www.signalstart.com/analysis/blackwave-pacific/2335, 6.15%,Blackwave Pacific,"104,102",$69, 4.3,270,1854,Real, 78%
3.43, 0.24%,81.1%,27.46%,https://www.signalstart.com/analysis/crazy-trend-xs/93189, 7.30%,Crazy Trend XS,663.4,$30, 1.17,271,666,Real, 70%
22.0, 0.03%,75%,21.05%,https://www.signalstart.com/analysis/neverendingstory/35463, 0.86%,NeverEndingStory,"11,573",$50, 2.48,272,125,Real, 80%
0.93, 0.15%,28.3%,4.33%,https://www.signalstart.com/analysis/fxraida/121805, 4.33%,FXRaida,-357.1,$30, 1.23,273,62,Real, 90%
3.89, 0.11%,40.5%,13.31%,https://www.signalstart.com/analysis/better-gains/103059, 3.25%,Better Gains,-433,$33, 1.04,274,1024,Real, 68%
3.03, 0.35%,60.9%,37%,https://www.signalstart.com/analysis/blue-dragon-hf/97186, 10.90%,Blue Dragon HF,-49.8,$36, 0.9,275,458,Real, 70%
7.89, 0.09%,17.7%,24.42%,https://www.signalstart.com/analysis/briteprofit/115099, 2.80%,BriteProfit,"2,724.1",$30, 1.29,276,51,Real, 69%
29.0, 0.53%,96.7%,"10,168.59%",https://www.signalstart.com/analysis/moon-reaper/58070, 17.02%,Moon Reaper,"13,673.1",$40, 3.07,277,653,Real, 75%
7.75, 0.32%,90.2%,111.54%,https://www.signalstart.com/analysis/avatarzfx-trades/64424, 10.12%,AvatarzFx Trades,"18,305.1",$34, 2.51,278,1792,Real, 75%
22.0, 0.06%,30.1%,54.52%,https://www.signalstart.com/analysis/highwinratio/63552, 1.94%,HighWinRatio,740.8,$30, 3.16,279,155,Real, 93%
70.0, 0.03%,68.8%,73.47%,https://www.signalstart.com/analysis/dream-master-100/31246, 0.77%,dream master 100,-479,$75, 1.19,280,554,Real, 78%
55.0, 0.07%,32.4%,201.72%,https://www.signalstart.com/analysis/monkeybusiness/44461, 2.00%,MonkeyBusiness,"17,376.7",$99, 1.55,281,6959,Real, 81%
39.0, 0.25%,55%,"1,854.86%",https://www.signalstart.com/analysis/fxbeacon/61576, 7.71%,fxbeacon,"37,211.3",$69, 3.16,282,5507,Real, 77%
40.0, 0.02%,25.7%,23.83%,https://www.signalstart.com/analysis/basket-trading/32667, 0.52%,Basket Trading,"5,780.5",$75, 1.07,283,3508,Real, 60%
10.1, 0.19%,68.8%,80.4%,https://www.signalstart.com/analysis/millionmiles/62544, 6.01%,MillionMiles,"6,427.3",$30, 2.09,287,855,Real, 82%
21.0, 0.01%,13.1%,9.21%,https://www.signalstart.com/analysis/dmj/57651, 0.41%,DMJ,920.4,$75, 0.98,285,430,Real, 47%
14.0, 0.25%,64.3%,190.92%,https://www.signalstart.com/analysis/algo100/66514, 7.79%,algo100,"-18,351.4",$30, 1.59,286,9448,Real, 70%
10.92, 0.36%,77.6%,221.43%,https://www.signalstart.com/analysis/jeweler/121322, 11.26%,Jeweler,"2,970.8",$75, 1.73,289,1443,Real, 79%
53.0, 0.03%,43.5%,55.04%,https://www.signalstart.com/analysis/prosilio/32637, 0.81%,prosilio,697.5,$30, 1.07,284,1116,Real, 37%
4.2, 0.47%,71.6%,81.1%,https://www.signalstart.com/analysis/rtm-robotics-c1-mediumrisk/85132, 15.15%,RTM robotics C1 MediumRisk,806.6,$130, 1.1,292,256,Real, 53%
5.79, 0.00%,39.9%,0.41%,https://www.signalstart.com/analysis/lda/123212, 0.07%,LDA,"-41,716.8",$35, 1.04,291,535,Real, 39%
58.0, 0.23%,54.7%,"5,358.09%",https://www.signalstart.com/analysis/blackwave-australia/784, 6.98%,Blackwave Australia,"41,000.8",$30, 3.39,288,1689,Real, 79%
39.0, 0.21%,50.6%,"1,046.1%",https://www.signalstart.com/analysis/blackwave-alpine-client/58895, 6.37%,Blackwave Alpine Client,"44,803",$45, 3.36,290,2098,Real, 83%
23.0, 0.34%,29.8%,"1,054.11%",https://www.signalstart.com/analysis/gapfixer-gap2/51776, 10.85%,GapFixer Gap2,"51,881.8",$30, 1.99,295,2385,Real, 56%
28.0, 0.16%,94.5%,317.61%,https://www.signalstart.com/analysis/trendcatcher/28670, 5.02%,TrendCatcher,"38,550.7",$30, 1.25,293,1792,Real, 65%
38.0, 0.05%,42.3%,74.47%,https://www.signalstart.com/analysis/mercy/20384, 1.43%,Mercy,"2,348.6",$500, 1.05,294,1591,Real, 54%
62.0, 0.07%,78%,248.54%,https://www.signalstart.com/analysis/iq-moderate/22349, 2.00%,IQ Moderate,"2,505.1",$30, 39.55,296,710,Real, 94%
51.0, 0.16%,47.2%,"1,099.97%",https://www.signalstart.com/analysis/sfe-night-scalper-eurchf/40974, 4.89%,SFE Night Scalper EURCHF,"6,240.8",$40, 1.45,298,4919,Real, 64%
6.72, 0.14%,53.8%,32.35%,https://www.signalstart.com/analysis/dps/92853, 4.25%,DPS,-293.5,$49, 1.19,297,269,Real, 21%
34.0, 0.16%,16%,441.73%,https://www.signalstart.com/analysis/nightwalker-nyc-scalper/39884, 4.91%,NightWalker and NYC Scalper,"5,824.4",$50, 1.33,299,4322,Real, 73%
38.0, 0.43%,84%,"14,345.13%",https://www.signalstart.com/analysis/alzaruda01/51873, 13.61%,ALzaruda01,"10,178.1",$30, 18.43,300,533,Real, 94%
12.01, 0.11%,27%,48.48%,https://www.signalstart.com/analysis/fbm-prom/112096, 3.35%,FBM ProM,"10,225",$69, 1.2,302,824,Real, 88%
8.72, 0.56%,58.2%,334.38%,https://www.signalstart.com/analysis/mercury-chfjpy-rx/64808, 18.29%,Mercury CHFJPY RX,195.8,$75, 1.31,301,131,Real, 76%
18.0, 0.15%,100%,132.95%,https://www.signalstart.com/analysis/swiss-made/56992, 4.64%,SWISS MADE,"5,288.6",$39, 4.41,304,160,Real, 71%
10.26, 0.29%,93.4%,143.07%,https://www.signalstart.com/analysis/fx-sk-profit/66910, 9.03%,FX SK PROFIT,"17,837.9",$39, 7.16,308,198,Real, 87%
10.79, 0.11%,24.1%,41.4%,https://www.signalstart.com/analysis/vtraderx2/62563, 3.26%,VTraderX2,634.3,$30, 1.11,306,337,Real, 84%
16.0, 0.32%,73.5%,380.21%,https://www.signalstart.com/analysis/algo102/66517, 10.08%,Algo102,911.7,$30, 1.9,303,10417,Real, 69%
9.07, 0.53%,70.8%,324.54%,https://www.signalstart.com/analysis/trading4life-4mr/68815, 17.27%,Trading4Life 4MR,"5,029.6",$30, 1.64,305,3260,Real, 71%
61.0, 0.02%,37.5%,45.69%,https://www.signalstart.com/analysis/long-player/61732, 0.61%,Long Player,"-1,311.9",$75, 1.36,307,1293,Real, 69%
605.0, 0.02%,73%,"2,713.44%",https://www.signalstart.com/analysis/future-speed/63830, 0.55%,Future Speed,"15,031.1",$75, 5.12,309,3435,Real, 92%
9.62, 0.43%,35.9%,242.76%,https://www.signalstart.com/analysis/asha-pro/63097, 13.63%,Asha Pro,"2,313",$39, 1.79,311,364,Real, 80%
13.0, 0.47%,57.2%,560.39%,https://www.signalstart.com/analysis/track-tracker/56680, 14.96%,Track Tracker,"5,521.8",$40, 6.2,310,1281,Real, 93%
20.0, 0.04%,68.6%,25.88%,https://www.signalstart.com/analysis/outersight/129995, 1.13%,Outersight,-629.8,$30, 0.95,315,286,Real, 54%
28.0, 0.03%,21.3%,24.54%,https://www.signalstart.com/analysis/black-diamond-express/30921, 0.77%,Black Diamond Express,"2,776.4",$75, 1.2,314,1861,Real, 77%
21.0, 0.24%,71.9%,346.2%,https://www.signalstart.com/analysis/fxpleasant/37741, 7.29%,fxpleasant,"1,401.9",$30, 2.35,316,496,Real, 64%
8.39, 0.16%,21.1%,49.47%,https://www.signalstart.com/analysis/iwm/87036, 4.90%,IWM,"15,103",$35, 1.79,319,60,Real, 92%
29.0, 0.08%,23.9%,104.92%,https://www.signalstart.com/analysis/strive/45476, 2.44%,Strive,"4,700.5",$39, 1.18,317,2061,Real, 43%
57.0, 0.19%,73.6%,"2,370.28%",https://www.signalstart.com/analysis/nightscalper-darwinex/1546, 5.70%,NightScalper Darwinex,"11,788.5",$65, 1.26,312,5626,Real, 72%
46.0, 0.08%,48.7%,217.39%,https://www.signalstart.com/analysis/velocigrid3/27560, 2.49%,VelociGrid3,"4,732.6",$35, 1.27,318,4259,Real, 71%
23.0, 0.61%,85.3%,"7,524.45%",https://www.signalstart.com/analysis/af-global-expert-i/40980, 19.90%,AF Global Expert I,"14,432.9",$200, 1.64,313,34280,Real, 79%
13.0, 0.12%,51.6%,59.78%,https://www.signalstart.com/analysis/ata-signals/56350, 3.53%,ATA signals,"29,459.3",$35, 1.68,321,729,Real, 71%
17.0, 0.17%,75.3%,137.71%,https://www.signalstart.com/analysis/sp-ts2/51097, 5.13%,SP TS2,"22,489.8",$40, 1.43,323,1112,Real, 63%
14.0, 0.14%,18%,86.42%,https://www.signalstart.com/analysis/smart-fibo/73477, 4.20%,Smart Fibo,"99,495.4",$39, 1.19,324,722,Real, 81%
27.0, 0.16%,79.2%,285.58%,https://www.signalstart.com/analysis/cedars-investment-1/34159, 5.03%,Cedars Investment 1,"379,261.9",$30, 1.58,322,1002,Real, 65%
9.72, 0.31%,42.9%,143.62%,https://www.signalstart.com/analysis/kingofforex/66843, 9.57%,KingOfForex,"2,814.8",$49, 4.64,325,211,Real, 77%
6.26, 0.05%,91.4%,9.47%,https://www.signalstart.com/analysis/fxoknarg/66900, 1.45%,FXoknarg,"1,428.8",$30, 0,326,17,Real, 100%
8.43, 0.04%,16.1%,9.81%,https://www.signalstart.com/analysis/oriondreams/84152, 1.11%,OrionDreams,983.7,$40, 1.04,327,654,Real, 67%
12.69, 0.05%,49.3%,20.94%,https://www.signalstart.com/analysis/sygotrade/65792, 1.49%,SYGOTRADE,"2,842.8",$30, 1.86,328,1087,Real, 83%
51.0, 0.10%,39.1%,390.72%,https://www.signalstart.com/analysis/velociraptor/14270, 3.07%,VelociRaptor,"9,646.4",$30, 1.07,320,3800,Real, 78%
12.43, 0.60%,47.5%,868.18%,https://www.signalstart.com/analysis/limerence-ea/62668, 19.73%,Limerence EA,"4,375.1",$75, 7.81,329,183,Real, 84%
30.0, 0.04%,20.9%,42.46%,https://www.signalstart.com/analysis/mattytet/29087, 1.14%,Mattytet,"-10,550.6",$30, 1.32,330,933,Real, 48%
