age,daily,drawdown,gain,link,monthly,name,pips,price,profit_factor,rank,trades,type,won
20.0, 0.09%,37.9%,73.47%,https://www.signalstart.com/analysis/slash-pa/59042, 2.71%,Slash PA,"3,157.2",$49, 6.04,239,272,Real, 88%
7.39, 0.25%,68.9%,75.63%,https://www.signalstart.com/analysis/filou/80946, 7.89%,Filou,"10,742.6",$500, 1.63,311,2445,Real, 75%
10.59, 0.17%,27.9%,72.99%,https://www.signalstart.com/analysis/infinity-fx/85727, 5.30%,Infinity FX,703.4,$35, 1.15,385,570,Real, 72%
7.89, 0.23%,62.1%,72.73%,https://www.signalstart.com/analysis/compound-interest-strategy/107539, 7.15%,Compound Interest Strategy,"34,136.1",$39, 1.11,447,582,Real, 60%
2.07, 0.88%,36.2%,72.51%,https://www.signalstart.com/analysis/trading-for-you/140292, 29.93%,Trading for you,379.9,$30, 1.75,54,67,Real, 61%
1.23, 1.48%,41.9%,71.93%,https://www.signalstart.com/analysis/orca-ii/130751, 54.31%,Orca II,"3,918.3",$149, 1.22,-,352,Real, 74%
34.0, 0.05%,7.8%,70.84%,https://www.signalstart.com/analysis/1000019669/110927, 1.56%,1000019669,"17,584.5",$30, 1.85,90,2619,Real, 79%
20.0, 0.09%,57.7%,70.61%,https://www.signalstart.com/analysis/smart-movements/74317, 2.64%,Smart movements,"3,426.8",$65, 5.05,312,453,Real, 79%
15.0, 0.11%,24.2%,68.36%,https://www.signalstart.com/analysis/smart-fibo/73477, 3.29%,Smart Fibo,"99,967",$39, 1.12,395,767,Real, 80%
1.49, 1.18%,78.2%,69.77%,https://www.signalstart.com/analysis/scalpingtrader2/124143, 41.78%,ScalpingTrader2,"619,563.8",$30, 10.05,-,1312,Real, 96%
3.03, 0.57%,27.5%,68.35%,https://www.signalstart.com/analysis/ranger-trader/143351, 18.63%,RANGER Trader,145.9,$59, 1.16,56,1069,Real, 57%
11.59, 0.15%,11.7%,69.04%,https://www.signalstart.com/analysis/daniel-fx-quantum/59568, 4.62%,Daniel FX Quantum,"1,310.8",$30, 1.61,43,296,Real, 68%
26.0, 0.06%,5.9%,67.71%,https://www.signalstart.com/analysis/ny-close-scalper/47751, 1.96%,NY Close Scalper,"1,635.6",$50, 1.5,180,1358,Real, 71%
8.46, 0.21%,17%,68.71%,https://www.signalstart.com/analysis/quantina-investor-uk/116149, 6.36%,Quantina Investor UK,852.5,$35, 2.51,91,173,Real, 86%
3.03, 0.56%,81.5%,66.86%,https://www.signalstart.com/analysis/kl-profit-signal/106685, 18.28%,kl profit signal,"-6,389.7",$30, 1.03,225,507,Real, 47%
11.2, 0.15%,100%,65.98%,https://www.signalstart.com/analysis/happy-trader/60645, 4.62%,The Happy Trader,"16,809.4",$30, 198.21,415,94,Real, 97%
36.02, 0.05%,48.5%,65.22%,https://www.signalstart.com/analysis/sureprofit002/20744, 1.38%,SureProfit002,"-2,352.5",$35, 2.13,438,113,Real, 95%
4.82, 0.35%,46.9%,64.9%,https://www.signalstart.com/analysis/better-gains/103059, 10.86%,Better Gains,591.6,$33, 1.1,285,1352,Real, 72%
3.26, 0.50%,48.4%,63.63%,https://www.signalstart.com/analysis/oil-field/113370, 16.18%,Oil Field,"-23,168.4",$30, 1.44,299,461,Real, 74%
61.0, 0.03%,15.1%,65.26%,https://www.signalstart.com/analysis/robin-vol-portfolio/24545, 0.81%,Robin VOL portfolio,"18,080.3",$49, 1.11,282,6920,Real, 49%
13.0, 0.12%,17.7%,64.83%,https://www.signalstart.com/analysis/flexiblefx-signal/109863, 3.75%,FlexibleFX Signal,"38,233.8",$30, 1.76,60,1924,Real, 49%
9.85, 0.17%,23.6%,64.44%,https://www.signalstart.com/analysis/magnumfx/63542, 5.16%,MagnumFX,-900.6,$100, 1.48,164,152,Real, 68%
22.0, 0.07%,62.3%,62.87%,https://www.signalstart.com/analysis/fc19lu/63190, 2.13%,Fc19lu,-241.3,$45, 2.1,177,491,Real, 84%
14.0, 0.11%,77.4%,64.07%,https://www.signalstart.com/analysis/ta-porfolioadcdmode1y3/58982, 3.32%,TA PORFOLIOADCDMODE1Y3,"1,831.5",$99, 1.11,70,935,Real, 83%
6.82, 0.24%,29.7%,62.82%,https://www.signalstart.com/analysis/profit-manager-ep1/69543, 7.38%,Profit Manager EP1,"2,609.3",$37, 2.04,-,72,Real, 79%
9.33, 0.18%,17.2%,63.44%,https://www.signalstart.com/analysis/retirement-fund/105453, 5.39%,Retirement Fund,"2,633.3",$40, 1.81,192,221,Real, 81%
2.52, 0.60%,47.4%,57.85%,https://www.signalstart.com/analysis/covid/114756, 19.61%,Covid,"-4,650.6",$35, 1.02,209,635,Real, 77%
3.95, 0.41%,60.9%,62.34%,https://www.signalstart.com/analysis/blue-dragon-hf/97186, 12.94%,Blue Dragon HF,628.5,$36, 0.99,46,767,Real, 71%
7.75, 0.21%,21.4%,61.93%,https://www.signalstart.com/analysis/fxt-forex-signals/76452, 6.39%,FXT Forex Signals,"7,355.4",$200, 2.62,68,563,Real, 71%
12.95, 0.11%,14%,57.05%,https://www.signalstart.com/analysis/smart-trading-france/64891, 3.49%,Smart Trading France,"3,594",$50, 2.39,211,507,Real, 68%
4.02, 0.37%,74.2%,55.48%,https://www.signalstart.com/analysis/af-chaoji-signal/142399, 11.62%,AF ChaoJi Signal,"13,886.9",$50, 1.07,430,1095,Real, 66%
3.79, 0.41%,53.3%,59.19%,https://www.signalstart.com/analysis/af-dr-scalper-pro/99216, 12.96%,AF DR Scalper Pro,"3,626.9",$125, 2.35,367,1933,Real, 78%
8.16, 0.18%,29.7%,54.18%,https://www.signalstart.com/analysis/m7-low-risk/125417, 5.43%,M7 Low Risk,62.6,$30, 2.16,328,1303,Real, 67%
2.26, 0.67%,27.8%,57.78%,https://www.signalstart.com/analysis/abc2z/131892, 22.11%,ABC2Z,"92,406",$75, 30.15,34,55,Real, 91%
2.82, 0.51%,39.3%,54.17%,https://www.signalstart.com/analysis/oil/116590, 16.41%,Oil,"6,429.3",$99, 1.33,160,304,Real, 55%
2.2, 0.65%,46.6%,53.67%,https://www.signalstart.com/analysis/pyps-move/122106, 21.40%,PYPS MOVE,"29,946.3",$45, 1.85,109,286,Real, 73%
8.69, 0.16%,2.2%,53.6%,https://www.signalstart.com/analysis/prosperital/134790, 5.05%,Prosperital,"1,310.9",$100, 2.18,75,293,Real, 69%
34.0, 0.04%,7.9%,53.44%,https://www.signalstart.com/analysis/sweasia-10/123380, 1.25%,SweAsia 10,"1,463.1",$35, 1.33,72,728,Real, 50%
9.85, 0.14%,4.8%,53.06%,https://www.signalstart.com/analysis/universal-fx/105355, 4.40%,Universal FX,936.3,$100, 6.48,69,52,Real, 77%
6.72, 0.20%,19.6%,50.13%,https://www.signalstart.com/analysis/high-return-signal/99209, 6.20%,High Return Signal,"3,942.3",$30, 0.85,406,707,Real, 38%
27.0, 0.05%,17.3%,52.73%,https://www.signalstart.com/analysis/mb-invest/38877, 1.55%,MB invest,"1,330.4",$59, 1.72,166,380,Real, 81%
62.0, 0.02%,37.5%,49.63%,https://www.signalstart.com/analysis/long-player/61732, 0.64%,Long Player,"-1,260.9",$75, 1.38,271,1336,Real, 69%
31.0, 0.04%,20.9%,51.85%,https://www.signalstart.com/analysis/mattytet/29087, 1.31%,Mattytet,"-9,705.3",$30, 1.34,216,996,Real, 49%
9.33, 0.14%,21.1%,49.47%,https://www.signalstart.com/analysis/iwm/87036, 4.39%,IWM,"15,103",$35, 1.79,297,60,Real, 92%
9.82, 0.14%,21.4%,51.02%,https://www.signalstart.com/analysis/safe-trades/64101, 4.27%,Safe Trades,"2,561.1",$30, 1.27,257,549,Real, 70%
14.0, 0.09%,51.6%,49.21%,https://www.signalstart.com/analysis/ata-signals/56350, 2.81%,ATA signals,"-316,791.7",$35, 1.32,369,743,Real, 70%
5.2, 0.26%,68.3%,49.16%,https://www.signalstart.com/analysis/bdswiss-group-pamm/101407, 7.97%,BDSWISS GROUP PAMM,144.6,$200, 1.21,398,2017,Real, 70%
19.0, 0.07%,30.9%,49.35%,https://www.signalstart.com/analysis/smtrader86xm/38722, 2.02%,SMTRADER86XM,"3,750.4",$30, 1.38,107,543,Real, 59%
0.44, 3.12%,32.3%,49.08%,https://www.signalstart.com/analysis/outside-box-3/144646, 49.08%,Outside the Box 3,"4,951",$75, 5.33,-,62,Real, 98%
16.0, 0.08%,12.2%,48.44%,https://www.signalstart.com/analysis/scr-euraud/63535, 2.34%,SCR EURAUD,"-1,845.4",$30, 1.52,195,375,Real, 68%
7.89, 0.16%,18.7%,47.41%,https://www.signalstart.com/analysis/lion/140607, 5.02%,The Lion,"2,025.1",$75, 1.38,140,705,Real, 67%
10.95, 0.12%,12.8%,48.13%,https://www.signalstart.com/analysis/pure-deal/108792, 3.64%,Pure Deal,"1,546.5",$30, 1.29,196,602,Real, 67%
9.59, 0.13%,27.8%,46.96%,https://www.signalstart.com/analysis/bushmills-reborn/64413, 4.08%,Bushmills Reborn,"6,760.6",$45, 2.33,162,999,Real, 93%
42.0, 0.03%,11.1%,47.74%,https://www.signalstart.com/analysis/belkaglazerea/31094, 0.91%,BelkaglazerEA,"2,627.7",$30, 1.1,280,1705,Real, 60%
17.0, 0.07%,84.5%,47.54%,https://www.signalstart.com/analysis/bondi-surf-low-risk/56246, 2.25%,Bondi Surf Low Risk,"-3,782.4",$30, 1.16,414,1049,Real, 68%
22.0, 0.05%,17.2%,45.1%,https://www.signalstart.com/analysis/turtle-usd/66134, 1.63%,Turtle USD,926,$30, 2.61,136,236,Real, 88%
1.56, 0.82%,67.1%,46.52%,https://www.signalstart.com/analysis/mamm-system/137044, 27.30%,MAMM SYSTEM,"1,654.4",$30, 1.84,215,554,Real, 70%
3.3, 0.39%,51.8%,46.37%,https://www.signalstart.com/analysis/vip-2020/114245, 12.17%,VIP 2020,"24,054.5",$75, 1.72,268,1411,Real, 80%
0.38, 3.42%,34.2%,44.82%,https://www.signalstart.com/analysis/umuru-gold/144037, 44.82%,Umuru Gold,"10,084",$55, 1.37,-,336,Real, 82%
12.75, 0.10%,43.9%,45.36%,https://www.signalstart.com/analysis/fbm-prom/112096, 2.93%,FBM ProM,"-7,846.9",$69, 1.1,396,1165,Real, 83%
20.0, 0.06%,16.6%,44.06%,https://www.signalstart.com/analysis/skarbonka/38857, 1.80%,SKARBONKA,"-382,340.7",$30, 3.22,128,76,Real, 64%
14.0, 0.09%,21.9%,45.35%,https://www.signalstart.com/analysis/tradingauditado-adsc/58984, 2.60%,TRADINGAUDITADO ADSC,802.6,$99, 1.54,64,164,Real, 97%
16.0, 0.07%,81.9%,43.95%,https://www.signalstart.com/analysis/bullfx/55479, 2.15%,BullFx,"6,612.9",$75, 1.66,403,5718,Real, 82%
1.89, 0.64%,8.8%,43.57%,https://www.signalstart.com/analysis/gain-signal/134951, 20.77%,Gain Signal,"-1,006.8",$500, 2.04,51,302,Real, 65%
1.69, 0.73%,88.7%,44.96%,https://www.signalstart.com/analysis/stock-index-king/141111, 24.16%,Stock Index King,"5,924.2",$200, 1.24,300,874,Real, 62%
18.0, 0.06%,78%,42.37%,https://www.signalstart.com/analysis/habit/143897, 1.87%,Habit,"14,284.9",$69, 1.41,334,1143,Real, 65%
10.69, 0.11%,5.1%,42.36%,https://www.signalstart.com/analysis/indices-trader/107189, 3.35%,Indices Trader,"12,379",$59, 1.85,101,109,Real, 58%
2.13, 0.55%,27.1%,42.11%,https://www.signalstart.com/analysis/viridis07/135553, 17.76%,Viridis07,305.5,$55, 2.57,79,36,Real, 83%
7.66, 0.15%,53.8%,40.12%,https://www.signalstart.com/analysis/dps/92853, 4.49%,DPS,-334.1,$40, 1.2,167,327,Real, 22%
5.62, 0.21%,4.6%,42.1%,https://www.signalstart.com/analysis/luck-fish/133264, 6.42%,luck fish,"8,034.3",$35, 3.7,28,121,Real, 75%
7.79, 0.14%,9.1%,39.89%,https://www.signalstart.com/analysis/zodiaq-ea/145605, 4.39%,Zodiaq EA,721.3,$75, 1.55,81,223,Real, 78%
0.34, 3.57%,14.4%,42.03%,https://www.signalstart.com/analysis/nowlaters-fx-1k/141314, 42.03%,NowLaters FX 1K,-246.3,$149, 1.68,-,136,Real, 74%
5.36, 0.21%,73.1%,41.12%,https://www.signalstart.com/analysis/mercury-eurusd-r4/83361, 6.61%,MERCURY EURUSD R4,64.2,$75, 1.14,329,49,Real, 69%
54.0, 0.02%,43.5%,38.88%,https://www.signalstart.com/analysis/prosilio/32637, 0.60%,prosilio,618.9,$30, 1.04,408,1132,Real, 36%
10.52, 0.11%,31.4%,40.31%,https://www.signalstart.com/analysis/forexpilot2019b/64149, 3.26%,ForexPilot2019b,-288,$35, 1.4,-,846,Real, 62%
11.72, 0.09%,24.1%,36.83%,https://www.signalstart.com/analysis/vtraderx2/62563, 2.70%,VTraderX2,612.9,$30, 1.09,251,381,Real, 84%
19.0, 0.05%,91.2%,34.95%,https://www.signalstart.com/analysis/blackbull1/98131, 1.54%,BlackBull1,"1,300.9",$30, 1.04,464,353,Real, 44%
12.92, 0.08%,36%,38.73%,https://www.signalstart.com/analysis/chen-yu-kai/57088, 2.53%,CHEN YU KAI,"6,148.3",$30, 95.79,197,297,Real, 96%
16.0, 0.07%,14.4%,37.27%,https://www.signalstart.com/analysis/gbmh4/51845, 1.98%,GBMH4,360.6,$50, 1.4,157,1070,Real, 85%
10.33, 0.10%,24%,34.81%,https://www.signalstart.com/analysis/river/63568, 2.93%,River,"32,760.9",$39, 1.13,365,1092,Real, 84%
5.36, 0.19%,25.1%,36.63%,https://www.signalstart.com/analysis/twilight-mt5/102240, 5.97%,Twilight MT5,944.9,$40, 1.19,289,308,Real, 75%
22.0, 0.04%,43.6%,34.58%,https://www.signalstart.com/analysis/tradingauditado-cdnight/57477, 1.33%,TRADINGAUDITADO CDNIGHT,318.4,$99, 4.98,358,94,Real, 94%
4.13, 0.24%,13.9%,34.82%,https://www.signalstart.com/analysis/riversee-robot-trading/118998, 7.47%,RiverSee Robot Trading,333.1,$30, 3.27,287,18,Real, 83%
16.0, 0.06%,93.9%,34.18%,https://www.signalstart.com/analysis/breakout-portfolio/98019, 1.83%,breakout portfolio,"34,371.1",$35, 1.04,451,936,Real, 45%
